gene_id,expected_LoF,observed_LoF,observed/expected_LoF,gene_LoF,gene_length,obs_lof,exp_lof,oe_lof,mu_lof,oe_lof_lower,oe_lof_upper,expected/gene_length,lower_oe_bound,LOEUF_LoF,posterior_distribution_mean_LoF
ENSG00000160862,5.82289549983452,3.0,0.515207597334566,AZGP1,9438,9.0,10.583,0.85045,4.5005000000000004e-07,0.511,1.475,0.0006169628628771478,0.23442344234423443,1.3173317331733174,0.6823215131358926
ENSG00000106261,7.014147017309657,0.0,0.0,ZKSCAN1,26109,3.0,24.016,0.12492,1.3533e-06,0.056,0.323,0.0002686486275732375,0.007200720072007201,0.42704270427042706,0.14246740935997046
ENSG00000166529,5.107488723147559,3.0,0.5873728093424374,ZSCAN21,15272,18.0,18.62,0.9667100000000001,9.4491e-07,0.667,1.433,0.0003344348299598978,0.2666266626662666,1.4723472347234723,0.7700418556810088
ENSG00000166526,1.4145812444389494,1.0,0.7069229879381156,ZNF3,18516,10.0,16.964000000000002,0.58948,8.748399999999999e-07,0.363,1.0,7.639777729741572e-05,0.21762176217621762,1.8473847384738475,0.9820135121985846
ENSG00000168090,4.725576428719185,0.0,0.0,COPS6,3247,1.0,17.465999999999998,0.057253,8.848000000000001e-07,0.019,0.272,0.001455366932158665,0.010801080108010801,0.6334633463346335,0.2113573240654759
ENSG00000166508,13.973322215340682,12.0,0.8587793092487154,MCM7,9213,37.0,38.052,0.97236,2.1057e-06,0.747,1.279,0.0015166962135396377,0.5502550255025502,1.3895389538953895,0.9296532106847027
ENSG00000221838,7.440030695773122,6.0,0.806448285678278,AP4M1,8797,26.0,27.467,0.94658,1.6178e-06,0.693,1.313,0.0008457463562320248,0.44064406440644066,1.555955595559556,0.9303750346077634
ENSG00000106290,11.993818503541226,6.0,0.50025769509756,TAF6,12772,19.0,35.580999999999996,0.534,1.9472e-06,0.372,0.784,0.0009390712890339199,0.27382738273827384,0.9872987298729873,0.583613767874715
ENSG00000166997,3.4984288956637095,5.0,1.4292129836331624,CNPY4,5899,18.0,14.709000000000001,1.2237,8.5708e-07,0.843,1.764,0.0005930545678358551,0.6824682468246825,1.924792479247925,1.3492849390037394
ENSG00000188186,0.5277854813401565,1.0,1.894709186506596,LAMTOR4,7038,4.0,5.3011,0.75455,2.2554000000000002e-07,0.369,1.628,7.499083281332146e-05,0.33923392339233926,1.9267926792679269,1.2087544075720111
ENSG00000146826,7.590430601194399,4.0,0.5269793257013082,C7orf43,4296,6.0,23.976999999999997,0.25024,1.2922999999999999e-06,0.136,0.494,0.0017668600095890128,0.25942594259425944,1.202920292029203,0.6575939877587744
ENSG00000197093,3.025457610138457,2.0,0.6610570226791154,GAL3ST4,9507,19.0,20.81,0.91301,1.5546000000000001e-06,0.636,1.34,0.00031823473336893413,0.26342634263426346,1.727972797279728,0.8998704827796006
ENSG00000213420,8.749674068130146,3.0,0.3428699145408415,GPC2,7767,7.0,23.261,0.30094,1.2498e-06,0.17,0.565,0.0011265191281228462,0.1562156215621562,0.8860886088608861,0.4571150329571447
ENSG00000066923,21.404564936509324,14.0,0.6540660855068579,STAG3,43926,33.0,72.813,0.45321999999999996,3.7858e-06,0.342,0.606,0.0004872869129105615,0.4320432043204321,1.0225022502250225,0.7007846844607505
ENSG00000213413,2.2035286835625265,2.0,0.9076351104114179,PVRIG,3250,5.0,9.2495,0.54057,4.819e-07,0.281,1.136,0.0006780088257115466,0.3412341234123413,1.8565856585658567,1.071207795402544
ENSG00000214300,1.637432534917899,0.0,0.0,SPDYE3,14495,8.0,13.644,0.58633,6.639900000000001e-07,0.343,1.058,0.00011296533528236627,0.030003000300030003,1.4987498749874988,0.5320136661055618
ENSG00000121716,4.183276179423264,2.0,0.4780941812633882,PILRB,31620,7.0,9.572,0.7313,5.006100000000001e-07,0.415,1.368,0.00013229842439668767,0.19461946194619462,1.4461446144614463,0.700700171688185
ENSG00000085514,5.466033250273739,5.0,0.9147401362312606,PILRA,32567,16.0,15.052,1.063,8.0876e-07,0.718,1.603,0.00016783963061607575,0.4732473247324733,1.7433743374337434,1.0492910134779005
ENSG00000078487,13.489258952582059,8.0,0.5930644543278393,ZCWPW1,28167,26.0,37.391999999999996,0.69533,2.0288e-06,0.509,0.965,0.000478902934376471,0.34803480348034804,1.0701070107010702,0.6671708025693178
ENSG00000146834,14.486717473184955,0.0,0.0,MEPCE,5329,1.0,22.627,0.044194,1.4652000000000002e-06,0.015,0.21,0.0027184682817010613,0.0034003400340034003,0.20662066206620663,0.06892878838160382
ENSG00000160813,2.0426786836582878,2.0,0.979106511464714,PPP1R35,1284,4.0,6.6419,0.60224,2.8638e-07,0.295,1.364,0.0015908712489550527,0.36043604360436043,1.8735873587358736,1.1061218057662148
ENSG00000185955,3.1225889278214383,2.0,0.6404941688547381,C7orf61,7657,4.0,8.8122,0.45392,4.6058e-07,0.223,1.038,0.0004078084011781949,0.25622562256225623,1.7077707770777077,0.8809592199244747
ENSG00000166925,2.7952743255153933,0.0,0.0,TSC22D4,15921,0.0,10.093,0.0,5.142899999999999e-07,0.0,0.296,0.0001755715297729661,0.018201820182018203,1.0471047104710471,0.35015616240442277
ENSG00000166924,11.556841272346546,1.0,0.08652883399833665,NYAP1,10873,1.0,24.928,0.040116000000000006,1.6427000000000002e-06,0.013,0.19,0.0010628935227027082,0.030803080308030806,0.41044104410441046,0.1730577408281192
ENSG00000106351,6.392149544559755,3.0,0.46932569069089547,AGFG2,29009,9.0,19.141,0.47021,8.1815e-07,0.282,0.821,0.00022035056515425403,0.21362136213621363,1.2075207520752076,0.623812758878184
ENSG00000205307,2.292282528078328,1.0,0.4362463997133558,SAP25,1416,2.0,4.4718,0.44723999999999997,1.9066e-07,0.181,1.372,0.0016188435932756552,0.15001500150015,1.6745674567456745,0.7732479853286057
ENSG00000077454,15.132651408830045,7.0,0.46257591025426215,LRCH4,13922,16.0,35.954,0.44501,1.9409e-06,0.3,0.676,0.0010869595897737426,0.26302630263026305,0.8688868886888689,0.5286575214232864
ENSG00000106336,12.753216611939205,4.0,0.3136463624600645,FBXO24,17136,11.0,29.016,0.3791,1.4849000000000002e-06,0.238,0.627,0.000744235329828385,0.15441544154415443,0.7176717671767177,0.392057658178905
ENSG00000106333,7.79243921087045,5.0,0.6416476105485689,PCOLCE,5999,10.0,19.646,0.509,8.5205e-07,0.313,0.863,0.001298956361205276,0.33523352335233525,1.3415341534153415,0.7673617376444722
ENSG00000106330,4.113966173479271,1.0,0.24307443421545638,MOSPD3,3283,7.0,10.857000000000001,0.64473,6.5844e-07,0.366,1.21,0.0012531118408404727,0.08620862086208621,1.1397139713971398,0.48174424822981576
ENSG00000106327,12.361506177487563,8.0,0.6471703273966227,TFR2,22364,21.0,39.43,0.53259,1.9097e-06,0.377,0.767,0.00055274128856589,0.37983798379837985,1.1675167516751677,0.7279398674596936
ENSG00000077080,7.950381726038994,3.0,0.37734037224583017,ACTL6B,13365,11.0,28.215,0.38986,1.6038999999999998e-06,0.244,0.645,0.0005948658231230074,0.1718171817181718,0.9748974897489749,0.5029540384903144
ENSG00000172354,6.346422113294349,0.0,0.0,GNB2,5644,1.0,17.932000000000002,0.055767,9.5255e-07,0.019,0.265,0.001124454662171217,0.008000800080008,0.47184718471847187,0.1574629690003419
ENSG00000146830,24.608421663700522,6.0,0.24381896905035974,GIGYF1,9942,22.0,64.904,0.33896,3.6394e-06,0.241,0.484,0.0024751983166063692,0.1334133413341334,0.48124812481248125,0.28445546389206977
ENSG00000130427,2.894310912494026,1.0,0.34550538288172383,EPO,2901,5.0,11.729000000000001,0.42628999999999995,7.589399999999999e-07,0.222,0.896,0.0009976942132002848,0.12141214121412142,1.4987498749874988,0.6548133804524464
ENSG00000146839,38.74422480331887,38.0,0.980791335815935,ZAN,64171,102.0,114.43,0.8914,5.1820000000000005e-06,0.758,1.051,0.000603765327068596,0.7568756875687569,1.2855285528552856,1.0066011094735219
ENSG00000196411,20.700425527013557,5.0,0.24154092839662258,EPHB4,24935,14.0,51.806000000000004,0.27024000000000004,3.0767e-06,0.177,0.422,0.0008301754773215784,0.1262126212621262,0.5078507850785079,0.28984911407382896
ENSG00000146828,7.799442036196298,8.0,1.0257143989112216,SLC12A9,40190,26.0,31.131999999999998,0.83515,1.5857e-06,0.611,1.159,0.00019406424573765362,0.5986598659865987,1.7415741574157417,1.1238939343303667
ENSG00000087077,6.986197039465264,5.0,0.7156969624181555,TRIP6,6317,8.0,21.531999999999996,0.37154,1.0754000000000001e-06,0.217,0.67,0.001105935893535739,0.37343734373437343,1.4797479747974798,0.8512094300538173
ENSG00000087087,18.022328481428886,5.0,0.2774336293532909,SRRT,13553,10.0,46.657,0.21433000000000002,2.4169e-06,0.131,0.364,0.0013297667292428898,0.14501450145014502,0.5832583258325833,0.33292035499935146
ENSG00000087085,11.214483037186255,1.0,0.08917040550902672,ACHE,6980,1.0,22.96,0.043552999999999994,1.4347e-06,0.014,0.207,0.0016066594609149363,0.0316031603160316,0.42304230423042305,0.17834087765631454
ENSG00000169894,6.151404187849574,1.0,0.16256450876293058,MUC3A,63932,19.0,26.278000000000002,0.7230300000000001,1.2879e-06,0.503,1.061,9.621792197725044e-05,0.05780578057805781,0.770877087708771,0.32501742493703223
ENSG00000205277,16.119287167359488,23.0,1.4268621038387794,MUC12,49327,90.0,67.122,1.3409,3.4067000000000003e-06,1.13,1.598,0.0003267842594797877,1.02010201020102,1.8823882388238824,1.4486180346613033
ENSG00000169876,12.41225799728404,13.0,1.0473517391311529,MUC17,38668,85.0,68.48,1.2412,3.1248e-06,1.041,1.487,0.00032099560352963797,0.6810681068106811,1.6411641164116413,1.1206411935204006
ENSG00000106366,6.5602948697377075,3.0,0.4572965178499584,SERPINE1,12178,5.0,15.356,0.32561999999999997,6.7721e-07,0.169,0.685,0.0005387005148413292,0.20822082208220824,1.1777177717771778,0.6082194594188087
ENSG00000106367,2.731471525125085,0.0,0.0,AP1S1,7200,3.0,8.9954,0.3335,4.42e-07,0.151,0.862,0.00037937104515626185,0.0186018601860186,1.0683068306830683,0.35748861174328045
ENSG00000167011,2.6577774882101597,3.0,1.1287626647858715,NAT16,9784,9.0,10.415999999999999,0.86403,4.5280000000000003e-07,0.52,1.496,0.0002716452870206623,0.47264726472647267,1.8885888588858886,1.188195713890496
ENSG00000106384,6.008471738039427,7.0,1.165021706881509,MOGAT3,6015,17.0,15.231,1.1161,6.5063e-07,0.762,1.656,0.0009989146696657402,0.6496649664966497,1.8541854185418543,1.2362754538486294
ENSG00000106397,15.277829390491314,11.0,0.7199975676417901,PLOD3,12444,27.0,45.446000000000005,0.59411,2.4938e-06,0.437,0.819,0.0012277265662561326,0.45324532453245325,1.1917191719171918,0.7853936354329488
ENSG00000106400,2.790445014458644,2.0,0.7167315570229957,ZNHIT1,6523,9.0,9.8017,0.9182100000000001,5.8878e-07,0.552,1.578,0.00042778553034779153,0.2826282628262826,1.7723772377237725,0.9470228981822273
ENSG00000106404,3.248262590333518,1.0,0.3078568841619803,CLDN15,6729,4.0,9.3673,0.42701999999999996,4.853499999999999e-07,0.209,0.977,0.0004827259013721977,0.10861086108610861,1.3875387538753876,0.5958918201002859
ENSG00000214253,3.153665421418873,5.0,1.5854567088954028,FIS1,12859,8.0,9.191,0.87041,3.9101e-07,0.509,1.548,0.0002452496633812017,0.7300730073007301,1.9383938393839384,1.3991002736554046
ENSG00000128581,3.0554626138800236,0.0,0.0,RABL5,8130,2.0,8.6042,0.23244,3.6485999999999995e-07,0.094,0.732,0.00037582565976384055,0.0166016601660166,0.9668966896689669,0.322738101127715
ENSG00000160963,7.221137791921155,2.0,0.276964663690195,COL26A1,196204,13.0,24.846,0.52323,1.5428e-06,0.34,0.832,3.680423330778758e-05,0.11321132113211321,0.8716871687168717,0.4153356045833819
ENSG00000106436,2.2403721704833592,1.0,0.446354410742502,MYL10,15972,5.0,10.263,0.48718,4.3282e-07,0.254,1.024,0.00014026873093434507,0.15301530153015303,1.687968796879688,0.7845186818926155
ENSG00000257923,33.000202267457794,4.0,0.12121137826917157,CUX1,468291,6.0,72.715,0.082514,3.674e-06,0.044,0.163,7.046943517483316e-05,0.05960596059605961,0.27742774277427745,0.15151422283646448
ENSG00000160999,6.503939621995207,2.0,0.30750592967320045,SH2B2,33774,11.0,20.437,0.53825,8.757799999999999e-07,0.338,0.891,0.00019257238177281953,0.1256125612561256,0.9670967096709672,0.4608795433161369
ENSG00000128563,4.60566492199399,5.0,1.0856195760405614,PRKRIP1,62805,15.0,12.665,1.1843,7.7187e-07,0.789,1.761,7.3332774810827e-05,0.5516551655165517,1.8493849384938494,1.1796110269103584
ENSG00000160991,1.2574384549154625,0.0,0.0,ORAI2,23716,2.0,6.8721,0.29103,2.9815e-07,0.118,0.916,5.302068033882031e-05,0.0374037403740374,1.6421642164216421,0.6192205573621229
ENSG00000160993,1.1844548117401397,1.0,0.8442702837526168,ALKBH4,8639,3.0,9.6648,0.3104,4.133e-07,0.14,0.802,0.00013710554598219004,0.24282428242824283,1.8751875187518752,1.0410534120933084
ENSG00000161036,9.863847043277818,7.0,0.7096622615179823,LRWD1,8240,31.0,32.003,0.96867,1.4568e-06,0.727,1.307,0.001197068815931774,0.40344034403440343,1.3295329532953295,0.8097933151992661
ENSG00000161040,12.652987668013772,10.0,0.7903271750813119,FBXL13,261979,24.0,35.935,0.66788,1.8697e-06,0.483,0.939,4.829771725219873e-05,0.48744874487448747,1.3389338933893389,0.8687529440371584
ENSG00000128606,8.457619608502712,4.0,0.4729463117469451,LRRC17,31959,13.0,17.639,0.737,8.582899999999999e-07,0.479,1.172,0.0002646396823587319,0.23302330233023302,1.0815081508150814,0.5908755892785543
ENSG00000170632,2.638290927594949,0.0,0.0,ARMC10,24878,8.0,13.152000000000001,0.60827,6.196500000000001e-07,0.356,1.097,0.0001060491569899087,0.019201920192019203,1.1003100310031004,0.3686654507711961
ENSG00000161048,7.091893053008428,7.0,0.9870425213237746,NAPEPLD,49785,10.0,17.913,0.5582600000000001,1.0003e-06,0.343,0.947,0.00014245039777058206,0.5578557855785579,1.7345734573457345,1.09541595916062
ENSG00000105819,7.298709492949631,8.0,1.0960841786795046,PMPCB,32090,16.0,27.017,0.59222,1.3903999999999999e-06,0.4,0.899,0.00022744498264099815,0.6372637263726373,1.7995799579957996,1.1840621773103859
ENSG00000105821,13.62129436896765,1.0,0.07341446215847323,DNAJC2,32400,6.0,40.584,0.14784,2.1559e-06,0.08,0.292,0.00042041032002986575,0.026002600260026005,0.34823482348234824,0.1468290150634826
ENSG00000161057,6.2848603167780945,0.0,0.0,PSMC2,25142,0.0,25.086,0.0,1.4647e-06,0.0,0.119,0.0002499745571863056,0.008000800080008,0.4766476647664767,0.1590055935197996
ENSG00000170615,11.277763483514676,3.0,0.26601018937711046,SLC26A5,93448,18.0,36.866,0.48825,1.9142e-06,0.336,0.724,0.00012068491014804678,0.12121212121212122,0.6874687468746875,0.35467964086558784
ENSG00000189056,83.32759290183093,11.0,0.1320090934699051,RELN,517733,23.0,185.29,0.12412999999999999,9.5416e-06,0.088,0.176,0.00016094703814868074,0.08300830083008301,0.21842184218421842,0.14400992014898736
ENSG00000164815,5.671109764642006,4.0,0.70532932106852,ORC5,81708,13.0,24.0,0.54166,1.0823e-06,0.352,0.861,6.940703192639651e-05,0.34623462346234624,1.5551555155515553,0.865110084621599
ENSG00000187416,3.138928214246078,0.0,0.0,LHFPL3,579898,0.0,8.5425,0.0,4.29e-07,0.0,0.35,5.412897120262664e-06,0.016201620162016202,0.9430943094309431,0.3147201655475711
ENSG00000005483,24.50049710198458,1.0,0.040815498389173435,KMT2E,100183,1.0,78.607,0.012722,3.7588999999999997e-06,0.004,0.06,0.0002445574309212599,0.014601460146014602,0.1936193619361936,0.08163116014760105
ENSG00000135250,13.74430587496524,3.0,0.2182722086725669,SRPK2,288605,5.0,39.096,0.12789,2.0581e-06,0.066,0.269,4.762324240732226e-05,0.09940994099409942,0.564056405640564,0.2910296035894299
ENSG00000091127,11.549215886117167,4.0,0.34634385913663923,PUS7,82607,20.0,35.158,0.56887,1.8545e-06,0.399,0.827,0.00013980916733590575,0.17061706170617064,0.7924792479247925,0.432927619803283
ENSG00000135249,15.879776246072536,10.0,0.6297317950228202,RINT1,35593,27.0,45.06100000000001,0.59919,2.4956e-06,0.441,0.826,0.0004461488564063871,0.38843884388438843,1.068106810681068,0.6926957155209976
ENSG00000185055,3.0718205798176808,2.0,0.6510796929808655,EFCAB10,35756,4.0,7.1217,0.56166,3.8046999999999997e-07,0.276,1.279,8.591063261599958e-05,0.26002600260026004,1.7183718371837184,0.8907990365206713
ENSG00000146776,10.33135907206291,1.0,0.09679268652118636,ATXN7L1,271537,2.0,28.43,0.07034800000000001,1.3986e-06,0.028,0.221,3.804770278843365e-05,0.034403440344034406,0.4592459245924593,0.19358539806791944
ENSG00000128536,11.924200787979547,18.0,1.5095351311213492,CDHR3,159636,37.0,38.242,0.96752,2.0537e-06,0.743,1.273,7.469618875428818e-05,1.0245024502450246,1.9239923992399242,1.4946800043817494
ENSG00000008282,2.6590543303931575,2.0,0.7521470987410354,SYPL1,22074,4.0,11.187000000000001,0.35756,4.7592e-07,0.175,0.818,0.00012046091919874774,0.29442944294429446,1.7943794379437945,0.9741470813856536
ENSG00000105835,5.3224871691898,0.0,0.0,NAMPT,38042,3.0,25.07,0.11967,1.1384e-06,0.054,0.309,0.0001399108135531728,0.009600960096009602,0.5626562656265627,0.18773449952843085
ENSG00000105851,19.26761403495252,8.0,0.4152044973232055,PIK3CG,41868,18.0,44.893,0.40095,2.1635e-06,0.276,0.595,0.0004601990550050759,0.24362436243624364,0.7490749074907491,0.4671050550617598
ENSG00000005249,5.609083123860196,0.0,0.0,PRKAR2B,117163,1.0,21.6,0.046297000000000005,1.1332e-06,0.015,0.22,4.787418488652728e-05,0.009000900090009001,0.5338533853385339,0.17815543688502392
ENSG00000105856,9.705890706245972,3.0,0.30909064307404865,HBP1,33569,9.0,26.64,0.33784000000000003,1.2261e-06,0.203,0.59,0.00028913255403038434,0.1408140814081408,0.7988798879887989,0.4121118144237427
ENSG00000164597,15.98113067794538,15.0,0.9386069297775419,COG5,362960,37.0,50.419,0.7338600000000001,2.5804000000000003e-06,0.563,0.965,4.403000517397339e-05,0.6278627862786279,1.4433443344334433,1.0004342678788483
ENSG00000105865,4.079046608233253,4.0,0.980621303008967,DUS4L,14978,9.0,14.1,0.6382899999999999,6.576100000000001e-07,0.384,1.114,0.0002723358664863969,0.46984698469846986,1.8243824382438245,1.1095024636527557
ENSG00000075790,4.050418847478026,0.0,0.0,BCAP29,49194,4.0,16.333,0.2449,6.8506e-07,0.12,0.56,8.233562726100796e-05,0.012601260126012601,0.7380738073807381,0.24618172772907182
ENSG00000091137,11.90870696459459,7.0,0.5878052101551818,SLC26A4,57175,35.0,39.486,0.88638,1.8832e-06,0.676,1.175,0.00020828521144896527,0.33423342334233425,1.103910391039104,0.6716992615995716
ENSG00000105879,2.7431740871320014,0.0,0.0,CBLL1,17971,0.0,20.541,0.0,1.4072999999999998e-06,0.0,0.145,0.00015264448762628688,0.0186018601860186,1.0643064306430643,0.3561245975428477
ENSG00000091138,13.262938380342092,5.0,0.3769903664342467,SLC26A3,37759,26.0,37.775,0.68828,1.8675e-06,0.504,0.955,0.0003512523737477712,0.19701970197019703,0.7926792679267927,0.452387779468799
ENSG00000091140,8.500162197654252,2.0,0.23528962783227012,DLD,40761,9.0,28.814,0.31235,1.5662000000000001e-06,0.187,0.545,0.00020853664526518612,0.09620962096209622,0.7406740674067407,0.35292248904399603
ENSG00000091136,41.33763725450018,25.0,0.6047757361187449,LAMB1,79457,53.0,104.14,0.50893,6.170399999999999e-06,0.407,0.64,0.0005202516739179705,0.44064406440644066,0.8446844684468447,0.6289667655633573
ENSG00000091128,28.483655408698176,25.0,0.8776963364177494,LAMB4,106809,73.0,87.95,0.83001,4.4363e-06,0.686,1.008,0.00026667842043927173,0.6396639663966397,1.225922592259226,0.9128023711515366
ENSG00000091129,18.02595565885148,6.0,0.332853365089343,NRCAM,309094,18.0,69.77600000000001,0.25797,3.6317000000000003e-06,0.177,0.383,5.8318685121197696e-05,0.18221822182218222,0.6568656865686568,0.3883289245963777
ENSG00000135241,14.67682359014837,7.0,0.47694243628428296,PNPLA8,99245,10.0,33.621,0.29743,1.8209e-06,0.182,0.505,0.0001478847658839072,0.27122712271227123,0.8958895889588959,0.5450757406764217
ENSG00000177683,3.1896462478857397,2.0,0.6270287814285681,THAP5,15208,10.0,15.136,0.66069,7.7402e-07,0.407,1.121,0.00020973476117081404,0.2512251225122512,1.6933693369336935,0.8681166480683271
ENSG00000128590,0.4775712881454949,0.0,0.0,DNAJB9,5283,2.0,8.9345,0.22385,5.7271e-07,0.091,0.705,9.039774524805884e-05,0.06540654065406541,1.838983898389839,0.8431477465057172
ENSG00000184903,2.033312350660142,2.0,0.983616707659634,IMMP2L,899464,4.0,7.5996,0.52635,3.1971999999999995e-07,0.258,1.202,2.260582247494221e-06,0.36163616361636164,1.8745874587458746,1.108158167730104
ENSG00000128512,35.58141556988665,11.0,0.30915015110611693,DOCK4,480301,25.0,115.94,0.21563000000000002,6.4193e-06,0.156,0.301,7.408149383383889e-05,0.19461946194619462,0.5116511651165117,0.3372547102975821
ENSG00000198839,7.447049051065648,11.0,1.4770951452811951,ZNF277,136509,30.0,26.116,1.1487,1.2054000000000001e-06,0.858,1.557,5.4553538968607555e-05,0.8978897889788979,1.925992599259926,1.4427075383224972
ENSG00000006652,5.910592548253007,0.0,0.0,IFRD1,58050,9.0,23.291,0.38641,1.1891e-06,0.232,0.674,0.00010181899307929383,0.008600860086008601,0.5066506650665067,0.1690731056335021
ENSG00000181016,0.7699427426122545,0.0,0.0,LSMEM1,10210,5.0,4.8726,1.0261,3.0033e-07,0.524,1.821,7.541065059865372e-05,0.05200520052005201,1.7815781578157817,0.7529071173369137
ENSG00000146802,6.5237548079272765,2.0,0.30657191431684705,TMEM168,28211,8.0,22.249000000000002,0.35956,9.297399999999999e-07,0.21,0.649,0.00023124861961388383,0.1254125412541254,0.9642964296429644,0.4594910384816585
ENSG00000164603,3.1691421004473908,0.0,0.0,C7orf60,120770,0.0,17.527,0.0,8.968299999999999e-07,0.0,0.17,2.6241136875444157e-05,0.016001600160016,0.9346934693469348,0.3119037812941712
ENSG00000154415,9.28553508667025,7.0,0.7538607021203091,PPP1R3A,199144,29.0,39.315,0.73763,2.1372e-06,0.548,1.006,4.662724002063959e-05,0.42844284428442847,1.4083408340834085,0.8589502236534406
ENSG00000128573,19.906806662223207,3.0,0.15070222215464857,FOXP2,607446,6.0,54.135,0.11083,2.9542e-06,0.06,0.219,3.277131903448736e-05,0.06860686068606861,0.38943894389438943,0.2009362962060205
ENSG00000105967,6.346537388970392,7.0,1.1029636431615855,TFEC,224749,14.0,19.288,0.72583,1.1238e-06,0.478,1.135,2.823833427054355e-05,0.6186618661866187,1.822782278227823,1.1914544705924937
ENSG00000135269,8.740344584156531,13.0,1.4873555470072508,TES,48291,22.0,20.271,1.0853,1.0104e-06,0.774,1.547,0.00018099324064849623,0.9414941494149415,1.9253925392539255,1.4606489555872586
ENSG00000105971,0.6147397534119832,1.0,1.6267046249241426,CAV2,221162,3.0,5.6961,0.52668,2.4248e-07,0.239,1.343,2.7795903157503693e-06,0.32403240324032406,1.9217921792179218,1.1870562828383309
ENSG00000105974,1.5230814053831756,3.0,1.9696911730369806,CAV1,36395,4.0,6.943,0.57612,2.9902e-07,0.283,1.31,4.184864419242137e-05,0.6474647464746475,1.946794679467947,1.3927271434883826
ENSG00000105976,26.324330738466085,4.0,0.15195068166177733,MET,125997,12.0,63.755,0.18822,3.7783999999999997e-06,0.12,0.305,0.00020892823431086521,0.0748074807480748,0.34763476347634764,0.18993835207722165
ENSG00000198898,3.58825975742513,0.0,0.0,CAPZA2,110980,0.0,18.564,0.0,8.5019e-07,0.0,0.161,3.2332490155209316e-05,0.014201420142014202,0.8306830683068307,0.2770577559665438
ENSG00000004866,11.491931325102161,4.0,0.3480703014003123,ST7,276866,4.0,34.738,0.11515,1.8263e-06,0.056,0.264,4.1507195990486956e-05,0.1714171417141714,0.7964796479647965,0.43508545373529633
ENSG00000105989,6.0848562320914406,2.0,0.3286848404818556,WNT2,46659,6.0,17.296,0.3469,9.9715e-07,0.189,0.685,0.0001304112010992829,0.1344134413441344,1.0327032703270327,0.4922593356203917
ENSG00000154438,6.412836935089998,5.0,0.7796861280911129,ASZ1,64902,17.0,26.521,0.6410100000000001,1.2708e-06,0.438,0.961,9.880800183492031e-05,0.40624062406240624,1.5837583758375837,0.9198751135083385
ENSG00000001626,26.789500536830765,31.0,1.1571697634817997,CFTR,250188,84.0,77.046,1.0903,4.0374000000000005e-06,0.913,1.307,0.00010707747988245146,0.8696869686968697,1.5603560356035604,1.193978348038058
ENSG00000077063,25.796954347467064,11.0,0.4264069258656521,CTTNBP2,163489,30.0,67.561,0.44404,3.3312999999999998e-06,0.331,0.602,0.00015779015314465843,0.2684268426842684,0.7058705870587059,0.4651711918399289
ENSG00000128534,1.6151519058156536,2.0,1.2382736216938044,NAA38,8793,4.0,5.9736,0.66962,3.5488e-07,0.328,1.494,0.00018368610324299484,0.41864186418641863,1.9085908590859086,1.1986699823580866
ENSG00000106013,4.02460920585539,4.0,0.993885317903764,ANKRD7,28059,10.0,13.824000000000002,0.72338,7.431e-07,0.445,1.227,0.00014343380754322643,0.4754475447544755,1.830783078307831,1.1186864487293904
ENSG00000184408,12.096538670468142,3.0,0.2480048286311888,KCND2,476664,8.0,25.138,0.31824,1.5509e-06,0.186,0.574,2.537749582613359e-05,0.11301130113011301,0.641064106410641,0.3306729580863596
ENSG00000106025,4.607295170737861,0.0,0.0,TSPAN12,71081,3.0,16.979,0.17669,7.241899999999999e-07,0.079,0.457,6.481753451327163e-05,0.011001100110011002,0.6496649664966497,0.2167480852177736
ENSG00000071243,9.591421030629581,0.0,0.0,ING3,26468,2.0,29.903000000000002,0.06688200000000001,1.7388999999999998e-06,0.026,0.211,0.000362378004784252,0.005200520052005201,0.3122312231223122,0.1041598503641833
ENSG00000106034,19.868001236929757,16.0,0.805315029388055,CPED1,308768,44.0,56.675,0.77635,2.8548e-06,0.609,0.998,6.434605022842314e-05,0.5452545254525453,1.2231223122312231,0.8556268133790147
ENSG00000002745,4.411554424100797,3.0,0.6800324129768585,WNT16,15738,11.0,15.537,0.70797,7.510300000000001e-07,0.445,1.172,0.0002803122648431057,0.30723072307230725,1.6275627562756276,0.8721655725341706
ENSG00000196937,2.3161779059772623,2.0,0.8634915283660571,FAM3C,47514,4.0,13.241,0.3021,5.555699999999999e-07,0.148,0.691,4.874727250867665e-05,0.3288328832883288,1.8431843184318433,1.0468830363460042
ENSG00000106278,38.42906510299164,10.0,0.2602197054026567,PTPRZ1,188948,18.0,93.198,0.19314,4.4169e-06,0.133,0.286,0.0002033843443857127,0.16061606160616063,0.44144414441444146,0.28624167594292227
ENSG00000008311,13.557868413425428,12.0,0.8850948861634638,AASS,68634,26.0,44.576,0.58328,1.9158e-06,0.427,0.809,0.00019753866033489856,0.5670567056705671,1.430943094309431,0.9577481029465743
ENSG00000128610,5.7503870752839115,1.0,0.17390133688533088,FEZF1,9298,1.0,13.859000000000002,0.072156,6.0712e-07,0.025,0.342,0.0006184541917922038,0.061806180618061805,0.8244824482448245,0.34756996573037263
ENSG00000081803,23.031439892426384,7.0,0.3039323651797327,CADPS2,568333,16.0,70.652,0.22646,3.5844999999999997e-06,0.152,0.344,4.0524551438023804e-05,0.17281728172817282,0.5708570857085709,0.34735127448939973
