gene_id,expected_LoF,observed_LoF,observed/expected_LoF,gene_LoF,gene_length,obs_lof,exp_lof,oe_lof,mu_lof,oe_lof_lower,oe_lof_upper,expected/gene_length,lower_oe_bound,LOEUF_LoF,posterior_distribution_mean_LoF
ENSG00000148688,2.9509718450487394,2.0,0.6777428267760945,RPP30,36840,14.0,19.677,0.71148,1.0087e-06,0.469,1.112,8.01023845018659e-05,0.2694269426942694,1.7425742574257426,0.9146096254886682
ENSG00000148677,3.310390456887856,3.0,0.9062375085567222,ANKRD1,9181,16.0,18.183,0.8799299999999999,1.0652e-06,0.595,1.336,0.00036056970448620585,0.39783978397839787,1.8213821382138213,1.0645138039929907
ENSG00000180628,4.798167262205766,1.0,0.20841290962839215,PCGF5,64181,2.0,20.785,0.096221,1.4325999999999998e-06,0.038,0.303,7.475993303634668e-05,0.074007400740074,0.9852985298529854,0.41552073831607234
ENSG00000165338,7.189567376443816,0.0,0.0,HECTD2,104491,6.0,44.693000000000005,0.13425,2.3265e-06,0.073,0.265,6.880561365518385e-05,0.0070007000700070005,0.4166416641664167,0.13898930471495133
ENSG00000107854,12.432995722268725,4.0,0.32172455370796954,TNKS2,66965,19.0,58.019,0.32748,3.104e-06,0.227,0.481,0.00018566408903559657,0.15841584158415842,0.7362736273627363,0.4021551867205394
ENSG00000095564,30.278814074332796,2.0,0.06605278512857576,BTAF1,106557,7.0,102.74,0.068134,5.6575e-06,0.038,0.128,0.000284156029865075,0.027002700270027005,0.20802080208020804,0.0990791776936042
ENSG00000107864,6.227493319223915,0.0,0.0,CPEB3,244396,2.0,27.684,0.072245,1.4752e-06,0.029,0.227,2.548115893559598e-05,0.008200820082008202,0.48084808480848085,0.160470476545616
ENSG00000198060,5.061209989165629,1.0,0.19758121124013192,MARCH5,62802,2.0,16.054000000000002,0.12458,9.165200000000001e-07,0.05,0.392,8.058994919215358e-05,0.0702070207020702,0.9352935293529353,0.39434921232552317
ENSG00000119912,15.554356131405395,4.0,0.25716268588731256,IDE,122393,16.0,58.706,0.27254,3.0067000000000004e-06,0.184,0.414,0.000127085340921502,0.1266126612661266,0.5884588458845885,0.32145335495235355
ENSG00000138160,11.816178419778655,0.0,0.0,KIF11,62108,2.0,52.113,0.038377999999999995,2.6791000000000003e-06,0.015,0.121,0.0001902521159879348,0.0042004200420042,0.2534253425342534,0.08452976019106553
ENSG00000152804,1.462455700887932,0.0,0.0,HHEX,7459,2.0,10.845999999999998,0.18441,4.6549e-07,0.074,0.58,0.00019606592048370183,0.03300330033003301,1.5677567756775679,0.5702786786279858
ENSG00000138190,11.4685876093494,6.0,0.5231681706916282,EXOC6,228316,20.0,49.021,0.40799,2.6327999999999996e-06,0.286,0.593,5.0231204161554166e-05,0.28642864286428643,1.0325032503250324,0.6103186970613492
ENSG00000187553,1.268659286866688,0.0,0.0,CYP26C1,7434,7.0,15.334000000000001,0.4565,7.167699999999999e-07,0.259,0.857,0.00017065634743969438,0.037003700370037,1.6383638363836384,0.616426876835186
ENSG00000095596,8.977322143535647,7.0,0.7797425432750602,CYP26A1,4416,18.0,22.410999999999998,0.80318,1.1568999999999999e-06,0.554,1.191,0.002032908094097746,0.44324432443244327,1.452945294529453,0.8873209321434928
ENSG00000138119,46.01892150920242,45.0,0.9778586399727194,MYOF,175889,101.0,131.88,0.7658699999999999,7.4297e-06,0.651,0.904,0.00026163615410402255,0.7700770077007701,1.2537253725372537,0.9995887893946238
ENSG00000138180,9.20763185796462,8.0,0.8688444676553814,CEP55,32461,22.0,29.084,0.75643,1.7284999999999998e-06,0.539,1.08,0.00028365213203427556,0.5094509450945095,1.5461546154615462,0.9708205251608126
ENSG00000186188,3.7046893291910026,3.0,0.8097845010542661,FFAR4,37816,9.0,12.464,0.72211,5.537300000000001e-07,0.434,1.259,9.796618704228375e-05,0.36083608360836084,1.7633763376337634,0.9921249636455647
ENSG00000138207,2.311899906421219,0.0,0.0,RBP4,10058,2.0,10.597000000000001,0.18874000000000002,5.0702e-07,0.076,0.594,0.00022985682107985872,0.021802180218021803,1.2217221722172218,0.41262649819429414
ENSG00000095464,18.86747551378825,11.0,0.5830138744296374,PDE6C,53423,33.0,50.967,0.64748,2.7674e-06,0.49,0.866,0.0003531713964732091,0.36703670367036706,0.9650965096509652,0.6360146834523466
ENSG00000148690,1.5888345132276418,1.0,0.6293921687089661,FRA10AC1,34690,17.0,21.855,0.77786,1.0169e-06,0.531,1.167,4.580093725072476e-05,0.20082008200820084,1.821982198219822,0.9380469227584708
ENSG00000108231,4.462929505824116,0.0,0.0,LGI1,40351,1.0,24.836,0.040264,1.2316e-06,0.013,0.191,0.0001106026989622095,0.011401140114011402,0.6706670667066706,0.22370243551110233
ENSG00000176273,0.5374030186608939,0.0,0.0,SLC35G1,62090,3.0,10.423,0.28783000000000003,6.0276e-07,0.13,0.744,8.655226584971717e-06,0.06220622062206221,1.8287828782878288,0.8241879108105278
ENSG00000138193,54.58168953488115,22.0,0.40306557359204886,PLCE1,338835,39.0,110.43,0.35315,6.835599999999999e-06,0.272,0.461,0.00016108633858627694,0.28802880288028804,0.5754575457545755,0.421386736028051
ENSG00000173145,13.597422821504217,7.0,0.5148034367902096,NOC3L,47713,29.0,46.115,0.6288600000000001,2.5026e-06,0.467,0.857,0.0002849836065957751,0.29282928292829286,0.9668966896689669,0.5883400393235549
ENSG00000108239,9.645045775900957,4.0,0.41472068592918154,TBC1D12,133427,15.0,38.35,0.39113000000000003,2.4617e-06,0.261,0.602,7.228706165844213e-05,0.20422042204220422,0.948894889488949,0.5183525205704017
ENSG00000119969,15.637693740228984,1.0,0.06394804864527018,HELLS,68116,7.0,55.114,0.12700999999999998,3.3566e-06,0.071,0.239,0.00022957445739956817,0.022802280228022803,0.30343034303430344,0.1278962015610358
ENSG00000108242,5.63672693769623,6.0,1.064447518270637,CYP2C18,52697,16.0,18.476,0.86598,8.4185e-07,0.585,1.315,0.0001069648545020823,0.5734573457345735,1.81998199819982,1.1641328365848547
ENSG00000165841,5.952922625506543,8.0,1.3438777056705433,CYP2C19,165107,25.0,17.621,1.4187,7.429300000000001e-07,1.028,1.871,3.6054937861547616e-05,0.7618761876187619,1.9049904990499051,1.3507032696537564
ENSG00000138109,6.6578889793809815,7.0,1.0513843084014336,CYP2C9,50733,16.0,17.324,0.92358,7.428100000000001e-07,0.624,1.402,0.00013123389074923584,0.592059205920592,1.7889788978897891,1.1507171900483382
ENSG00000138115,7.336460903880927,13.0,1.771971550086651,CYP2C8,32725,28.0,19.227,1.4563,1.0131e-06,1.073,1.883,0.00022418520714685797,1.0715071507150715,1.9593959395939595,1.5791378213408178
ENSG00000173124,3.6437154764069852,2.0,0.5488902777810113,C10orf129,34729,14.0,21.764,0.64327,1.0033e-06,0.424,1.006,0.00010491852562431931,0.22222222222222224,1.5857585758575858,0.7861272638882559
ENSG00000107438,3.7887768199634535,1.0,0.2639374255909975,PDLIM1,53453,7.0,15.061,0.46476999999999996,8.1775e-07,0.263,0.873,7.088052719142898e-05,0.09360936093609361,1.2265226522652266,0.52008629593573
ENSG00000095637,19.634271099602238,8.0,0.4074508271489675,SORBS1,249644,33.0,74.32300000000001,0.44401,4.0785e-06,0.336,0.594,7.864908068931052e-05,0.23922392239223922,0.7352735273527353,0.45838217807030074
ENSG00000059573,13.586630764707555,4.0,0.2944070586204745,ALDH18A1,50768,13.0,39.848,0.32624000000000003,2.4889e-06,0.211,0.519,0.0002676219422610218,0.14501450145014502,0.6736673667366737,0.36800875154462637
ENSG00000119977,6.32522621471826,5.0,0.7904855621393315,TCTN3,30743,22.0,30.204,0.72839,1.3545e-06,0.519,1.04,0.0002057452498038012,0.41164116411641166,1.5995599559955995,0.9310400069198916
ENSG00000138185,8.068641573630458,5.0,0.6196829979832983,ENTPD1,165488,8.0,23.963,0.33385,1.042e-06,0.195,0.602,4.875665651666863e-05,0.32383238323832386,1.297929792979298,0.7418290217977423
ENSG00000188649,3.7519345293813404,0.0,0.0,CC2D2B,58656,15.0,23.91,0.62735,1.2986000000000002e-06,0.419,0.966,6.39650594889072e-05,0.013601360136013601,0.7954795479547955,0.26532738632495595
ENSG00000107443,2.5276559245460115,0.0,0.0,CCNJ,17477,0.0,18.114,0.0,8.712799999999999e-07,0.0,0.165,0.00014462756334302293,0.020002000200020003,1.1399139913991398,0.38269614138845726
ENSG00000095585,9.807097409234181,4.0,0.40786787701666694,BLNK,79887,7.0,33.622,0.2082,1.9068000000000001e-06,0.117,0.391,0.00012276211910866827,0.20082008200820084,0.9332933293329333,0.5097974819796385
ENSG00000107447,9.939782529052707,7.0,0.7042407597490086,DNTT,34237,19.0,27.518,0.6904600000000001,1.4603999999999998e-06,0.481,1.013,0.00029032282410996015,0.4004400440044005,1.3197319731973198,0.8037142585753938
ENSG00000197430,0.2907818554708196,0.0,0.0,OPALIN,16120,5.0,7.1729,0.69707,3.884e-07,0.363,1.446,1.8038576642110396e-05,0.07660766076607661,1.866986698669867,0.9035955537189966
ENSG00000095587,17.564761746949966,17.0,0.9678468882706004,TLL2,149313,50.0,54.986000000000004,0.9093200000000001,2.842e-06,0.724,1.151,0.00011763718997642513,0.6622662266226623,1.4501450145014503,1.0241906255173543
ENSG00000077147,7.379308393594033,0.0,0.0,TM9SF3,69344,0.0,32.954,0.0,1.689e-06,0.0,0.09,0.00010641596091361954,0.006800680068006801,0.40584058405840584,0.13541329136372235
ENSG00000155629,16.75438564749309,0.0,0.0,PIK3AP1,127203,1.0,38.995,0.025644999999999998,1.9426e-06,0.008,0.122,0.00013171376184125446,0.0030003000300030005,0.1786178617861786,0.05958591086322772
ENSG00000196233,2.6207554329111815,1.0,0.3815693702060487,LCOR,148784,2.0,18.255,0.10955999999999999,1.0761e-06,0.044,0.345,1.7614497747816845e-05,0.133013301330133,1.5823582358235824,0.7057745064520969
ENSG00000187122,21.24811557084191,3.0,0.14118899108948754,SLIT1,187883,11.0,81.911,0.13429000000000002,4.073e-06,0.084,0.222,0.00011309227322771039,0.06420642064206421,0.36483648364836485,0.18825198811922247
ENSG00000213390,10.414269208051381,6.0,0.5761326003903698,ARHGAP19,73418,22.0,28.636999999999997,0.7682399999999999,1.7044e-06,0.548,1.097,0.00014184899082038985,0.31543154315431543,1.1367136713671369,0.6719506716783048
ENSG00000052749,20.215395685477773,11.0,0.5441397324664845,RRP12,45013,30.0,70.803,0.42371000000000003,3.7507e-06,0.316,0.575,0.0004491012748645452,0.3424342434243424,0.9006900690069007,0.5936069156764028
ENSG00000171314,0.1760265559346828,0.0,0.0,PGAM1,7282,10.0,9.8399,1.0163,4.393600000000001e-07,0.625,1.676,2.4172831081390113e-05,0.08480848084808482,1.8813881388138813,0.9414336422134241
ENSG00000171311,2.828985530333969,2.0,0.7069672073451344,EXOSC1,9876,13.0,13.874,0.9370200000000001,7.3833e-07,0.609,1.485,0.0002864505397259993,0.27942794279427946,1.7653765376537653,0.9391641526781735
ENSG00000171307,10.575279094366195,7.0,0.6619210649229234,ZDHHC16,11201,11.0,26.769000000000002,0.41093,1.7305000000000002e-06,0.258,0.68,0.000944137049760396,0.37643764376437644,1.2421242124212422,0.7559912686035904
ENSG00000155229,10.159803204606115,3.0,0.295281310039539,MMS19,40471,15.0,54.898,0.27323000000000003,2.6979e-06,0.182,0.421,0.0002510390947741868,0.1344134413441344,0.7630763076307631,0.3937042295151242
ENSG00000165886,1.126796069681571,0.0,0.0,UBTD1,72342,1.0,8.8567,0.11291,3.797e-07,0.039,0.536,1.5575959604124453e-05,0.04060406040604061,1.684968496849685,0.6527176137320649
ENSG00000165887,1.6509886034260175,4.0,2.4227908004328294,ANKRD2,11444,14.0,17.64,0.79367,1.007e-06,0.523,1.241,0.0001442667426971354,0.8094809480948095,1.9603960396039604,1.4948983990091276
ENSG00000241935,4.634388235676726,5.0,1.0788910522231823,HOGA1,28480,19.0,15.308,1.2412,8.3163e-07,0.863,1.771,0.00016272430602797493,0.5488548854885489,1.8465846584658467,1.175157781449845
ENSG00000249967,8.956034269916191,9.0,1.0049090622879249,PI4K2A,89537,14.0,26.03,0.53783,1.4337000000000001e-06,0.354,0.841,0.00010002607045038578,0.6038603860386039,1.690969096909691,1.0988908913365052
ENSG00000171160,2.1089205784565763,1.0,0.47417622560819944,MORN4,19035,1.0,6.57,0.15220999999999998,3.4436999999999995e-07,0.053,0.722,0.0001107917298900224,0.16101610161016103,1.7201720172017203,0.8137622081097102
ENSG00000155252,6.514301400964025,3.0,0.46052520682510056,PI4K2A,92061,4.0,22.965,0.17418,1.1338e-06,0.085,0.399,7.076070649856101e-05,0.20962096209620962,1.1857185718571857,0.6124133970615944
ENSG00000119986,1.2881300906992985,2.0,1.5526382113426467,AVPI1,9900,6.0,4.7749,1.2566,2.0479e-07,0.66,1.893,0.0001301141505756867,0.47104710471047107,1.9275927592759277,1.2675879092098876
ENSG00000155256,4.6284040026138875,3.0,0.6481715939891488,ZFYVE27,23787,17.0,23.000999999999998,0.7390899999999999,1.2252e-06,0.505,1.109,0.00019457703798771966,0.29342934293429346,1.5801580158015802,0.838541635911525
ENSG00000120057,3.898347105161197,3.0,0.7695569222217706,SFRP5,5202,9.0,10.905,0.82532,4.6592e-07,0.496,1.434,0.0007493939071820833,0.34463446344634463,1.72997299729973,0.9578278534819278
ENSG00000155265,2.9629257836933993,1.0,0.3375042350043146,GOLGA7B,21342,5.0,10.156,0.49231,5.819600000000001e-07,0.256,1.035,0.00013883074612001684,0.11861186118611862,1.477147714771477,0.6427804761576481
ENSG00000095713,6.76901053099928,1.0,0.14773207921902498,CRTAC1,165829,15.0,29.991,0.50015,1.5903999999999998e-06,0.334,0.77,4.081922058867436e-05,0.052405240524052404,0.7006700670067006,0.29542848820601875
ENSG00000166024,12.006711552936935,9.0,0.7495807624193762,R3HCC1L,110268,18.0,26.76,0.67266,1.4612e-06,0.464,0.997,0.00010888663576864488,0.45184518451845185,1.3067306730673067,0.8323225907795275
ENSG00000138131,12.968195080289245,10.0,0.7711173326810379,LOXL4,20561,33.0,39.28,0.8401299999999999,1.7763e-06,0.636,1.123,0.0006307181110008874,0.4756475647564757,1.306930693069307,0.8478158776664888
ENSG00000119943,9.104845781837138,6.0,0.6589897449959163,PYROXD2,31620,26.0,30.945,0.84021,1.4785e-06,0.615,1.166,0.0002879457869018703,0.36083608360836084,1.2973297329732973,0.7675702664536731
ENSG00000107521,10.578004305082453,4.0,0.37814316241846346,HPS1,30730,18.0,38.575,0.46662,1.9299e-06,0.322,0.692,0.0003442240255477531,0.1862186218621862,0.8652865286528653,0.4726681320117553
ENSG00000172987,8.841452294291484,3.0,0.3393107715954042,HPSE2,776745,11.0,26.53,0.41463,1.3594e-06,0.26,0.686,1.1382696115573945e-05,0.15461546154615463,0.8768876887688769,0.45237584406450465
ENSG00000119946,5.849233951885465,1.0,0.17096255821288464,CNNM1,65232,9.0,30.482,0.29525999999999997,1.4828e-06,0.177,0.515,8.96681682592204e-05,0.06080608060806081,0.8106810681068107,0.3417308816819886
ENSG00000120053,6.777313929052112,4.0,0.5902043260609956,GOT1,33755,9.0,23.163,0.38854,1.4148e-06,0.233,0.678,0.00020077955648206523,0.29042904290429045,1.3395339533953396,0.7340963353246155
ENSG00000119919,1.5538445540448202,0.0,0.0,NKX2-3,3589,0.0,9.4574,0.0,4.0082e-07,0.0,0.316,0.0004329463789481249,0.0314031403140314,1.5321532153215323,0.5498938554951699
ENSG00000155287,1.3571015551996588,0.0,0.0,SLC25A28,10085,1.0,12.86,0.07775900000000001,6.4211e-07,0.027,0.369,0.00013456634161622795,0.0352035203520352,1.606960696069607,0.5948729127044936
ENSG00000198018,8.03338986486374,5.0,0.6224022590847841,ENTPD7,46735,23.0,37.367,0.61552,2.4589e-06,0.442,0.872,0.000171892368992484,0.32523252325232527,1.3033303330333035,0.74500281553967
ENSG00000014919,9.22287210148394,10.0,1.0842609427914567,COX15,20257,21.0,22.795,0.92125,1.2779999999999999e-06,0.652,1.327,0.0004552930888820625,0.6660666066606661,1.7487748774877487,1.1675758990519745
ENSG00000119929,2.958986626501599,1.0,0.33795353822950425,CUTC,53577,8.0,17.095,0.46796000000000004,9.6334e-07,0.274,0.844,5.5228673246012264e-05,0.11881188118811882,1.4783478347834784,0.6434632177449062
ENSG00000023839,30.321835932412945,30.0,0.9893860011270322,ABCC2,69461,73.0,76.597,0.95304,4.3026e-06,0.788,1.158,0.0004365303685868753,0.7402740274027403,1.341934193419342,1.0223549886134684
ENSG00000107554,35.46426275280362,22.0,0.6203427984206663,DNMBP,134343,38.0,69.104,0.54989,4.0503e-06,0.423,0.721,0.0002639829596838214,0.44324432443244327,0.8858885888588859,0.6485401983343099
ENSG00000120054,6.111738820144716,4.0,0.6544782291441712,CPN1,39685,14.0,20.583000000000002,0.68018,9.510700000000001e-07,0.448,1.063,0.00015400626987891434,0.32183218321832185,1.4667466746674669,0.8089000209705286
ENSG00000107566,3.680751223039852,1.0,0.27168366982817216,ERLIN1,38241,5.0,19.499000000000002,0.25642,9.062200000000001e-07,0.133,0.539,9.625143754190142e-05,0.09620962096209622,1.2571257125712572,0.5339672673462241
ENSG00000213341,15.526558241380263,3.0,0.19321732178897294,CHUK,41322,7.0,46.091,0.15187,2.2754e-06,0.085,0.285,0.00037574556510769716,0.08800880088008801,0.49944994499449946,0.25762309539320327
ENSG00000095485,9.401728140096854,10.0,1.0636342437250035,CWF19L1,35383,26.0,31.362,0.82904,1.5578e-06,0.607,1.15,0.000265713143037528,0.6538653865386539,1.7283728372837284,1.148807866303235
ENSG00000196072,1.518152011085736,3.0,1.976086701525028,BLOC1S2,12757,4.0,7.7533,0.5159100000000001,3.2923000000000004e-07,0.253,1.178,0.00011900540966416368,0.6484648464846485,1.946994699469947,1.3935410759352553
ENSG00000107593,14.221725671878977,15.0,1.0547243243244333,PKD2L1,42341,42.0,43.516999999999996,0.96514,2.3791e-06,0.753,1.248,0.00033588544606596386,0.7052705270527053,1.6101610161016102,1.120643349008199
ENSG00000099194,5.345789241027896,0.0,0.0,SCD,17711,1.0,15.225999999999999,0.065679,7.3391e-07,0.022,0.312,0.00030183441031155194,0.009400940094009401,0.5602560256025603,0.18691769696476548
ENSG00000075290,2.3383355065705866,0.0,0.0,WNT8B,20704,6.0,15.998,0.37505,6.886700000000001e-07,0.204,0.74,0.00011294124355537995,0.021602160216021602,1.2113211321132114,0.40876672788838947
ENSG00000075826,16.940460793811525,13.0,0.7673935295047579,SEC31B,43230,50.0,60.255,0.82981,2.8931e-06,0.66,1.05,0.00039186816548257054,0.49964996499649966,1.21992199219922,0.826375777390448
ENSG00000166136,2.672160391434385,0.0,0.0,NDUFB8,22555,5.0,10.697000000000001,0.46743,4.5696999999999994e-07,0.243,0.983,0.00011847308319372136,0.019001900190019003,1.0885088508850886,0.36453701446270836
ENSG00000166135,8.801733416072477,6.0,0.6816839043368038,HIF1AN,30927,6.0,21.247,0.28239000000000003,1.0879e-06,0.154,0.557,0.00028459706457375356,0.3732373237323732,1.3401340134013402,0.7934247800890842
ENSG00000075891,6.2242268526968125,1.0,0.1606625246261266,PAX2,94339,4.0,21.081999999999997,0.18974000000000002,1.0634e-06,0.092,0.434,6.59772400883708e-05,0.05700570057005701,0.7618761876187619,0.3212274465053364
ENSG00000119906,14.598898553298511,9.0,0.6164848647411498,FAM178A,52568,19.0,51.223,0.37093000000000004,2.4834000000000002e-06,0.258,0.544,0.0002777145516911146,0.3716371637163717,1.0757075707570758,0.6849654589517957
ENSG00000095539,10.867568265535908,4.0,0.3680676212253588,SEMA4G,16354,19.0,36.888000000000005,0.51508,2.0815e-06,0.358,0.756,0.0006645205005219462,0.18121812181218122,0.8422842284228423,0.46007777104449943
ENSG00000055950,3.5046605685241348,1.0,0.28533433707707534,MRPL43,18058,11.0,12.28,0.8958,5.9187e-07,0.563,1.477,0.00019407800246561827,0.10101010101010101,1.3089308930893089,0.5579148681989161
ENSG00000107815,16.453583727239206,9.0,0.5469932963662097,C10orf2,7035,10.0,30.319000000000003,0.32983,2.5750999999999997e-06,0.202,0.559,0.002338817871675793,0.32983298329832983,0.9544954495449546,0.6077690558424477
ENSG00000107816,9.586360701566514,4.0,0.4172594923688149,LZTS2,11219,8.0,28.724,0.27851,2.0981e-06,0.162,0.503,0.0008544755059779405,0.20542054205420543,0.9546954695469547,0.5215213193921878
ENSG00000186862,4.062565312419428,4.0,0.9845995553036,PDZD7,23451,17.0,22.496,0.7557,1.3597e-06,0.516,1.134,0.00017323633586710283,0.47144714471447147,1.8263826382638264,1.1122800235079975
ENSG00000107819,4.38103879046043,2.0,0.45651273491459043,SFXN3,10008,14.0,18.381,0.76164,8.5679e-07,0.502,1.191,0.0004377536761051589,0.186018601860186,1.3951395139513951,0.6726616675623117
ENSG00000107821,4.222517351392324,5.0,1.1841277569531623,KAZALD1,6291,10.0,11.534,0.8670399999999999,4.965600000000001e-07,0.534,1.464,0.0006711997061504251,0.5930593059305931,1.8821882188218821,1.2391211596955394
ENSG00000138136,0.15663310097858,0.0,0.0,LBX1,2819,1.0,7.996,0.12506,3.4093e-07,0.043,0.593,5.556335614706633e-05,0.08640864086408641,1.8837883788378837,0.9478637542089744
ENSG00000166167,19.96382624067884,5.0,0.2504529913114482,BTRC,203259,12.0,42.656000000000006,0.28131999999999996,2.8002e-06,0.179,0.456,9.821865816853789e-05,0.13081308130813082,0.5266526652665267,0.3005435895660267
ENSG00000166169,10.905614651512876,10.0,0.9169588619759965,POLL,9389,19.0,26.397,0.71978,1.65e-06,0.501,1.056,0.0011615310098533258,0.5652565256525652,1.5411541154115411,1.0041147473642345
ENSG00000166171,3.0387844522351877,1.0,0.3290789510471685,DPCD,39109,7.0,11.186,0.6257699999999999,5.3731e-07,0.355,1.175,7.770038743601698e-05,0.11581158115811581,1.4533453345334535,0.6298229308459266
ENSG00000107829,5.802688812692075,2.0,0.3446678022135963,FBXW4,84630,9.0,21.730999999999998,0.41416000000000003,1.2978999999999999e-06,0.249,0.723,6.856538831019822e-05,0.1408140814081408,1.0817081708170817,0.5157734252400826
ENSG00000107831,2.6619199704344547,1.0,0.37566869444117396,FGF8,5956,2.0,12.352,0.16191,6.8333e-07,0.065,0.51,0.0004469308210937634,0.13121312131213123,1.5701570157015703,0.6977994197583064
ENSG00000107833,1.7359506530796938,3.0,1.7281597231337178,NPM3,2089,3.0,7.9984,0.37506999999999996,3.451300000000001e-07,0.17,0.969,0.0008309960043464307,0.6104610461046105,1.93979397939794,1.3568086113050346
ENSG00000198408,16.21043256353147,4.0,0.24675467383879565,MGEA5,34497,8.0,45.748999999999995,0.17487,2.2932e-06,0.102,0.316,0.0004699084721434174,0.12161216121612162,0.5646564656465647,0.308443341534098
ENSG00000120049,3.148834391856986,2.0,0.6351556643220366,KCNIP2,17947,6.0,16.908,0.35486999999999996,8.189100000000001e-07,0.193,0.7,0.00017545185222360204,0.2542254225422542,1.7021702170217021,0.8759115962892291
ENSG00000120029,8.71023697476481,4.0,0.4592297559284266,C10orf76,210595,17.0,44.481,0.38219000000000003,2.1901e-06,0.261,0.573,4.1360131887104675e-05,0.22622262226222623,1.0505050505050506,0.5738286349983639
ENSG00000198728,7.668352719988902,0.0,0.0,LDB1,12894,2.0,21.611,0.092545,1.0927e-06,0.037,0.291,0.0005947225624312783,0.006600660066006601,0.39063906390639064,0.1303056829883239
ENSG00000148840,30.447316805924977,1.0,0.032843616610755084,PPRC1,17296,4.0,60.395,0.066231,3.7387e-06,0.032,0.152,0.0017603675304073182,0.011601160116011602,0.1558155815581558,0.06568743624409923
ENSG00000166197,11.804679578975371,5.0,0.4235608401353993,NOLC1,11695,13.0,34.35,0.37846,2.0369e-06,0.245,0.602,0.001009378330823033,0.22142214221422143,0.8904890489048906,0.5082661930235196
ENSG00000119915,1.7199759000163044,1.0,0.5814034952411371,ELOVL3,3262,4.0,8.833,0.45285,3.7841e-07,0.222,1.036,0.0005272764868229015,0.18961896189618963,1.8001800180018002,0.9055953129072215
ENSG00000107859,0.41952020453555205,0.0,0.0,PITX3,11289,1.0,9.8979,0.10103,4.2441e-07,0.035,0.479,3.716185707640642e-05,0.06860686068606861,1.8483848384838484,0.8617463390791463
ENSG00000107862,36.89873866555148,18.0,0.4878215530116408,GBF1,137368,42.0,98.561,0.42613,5.9928e-06,0.332,0.551,0.000268612330859818,0.33723372337233726,0.7234723472347235,0.5149227504011648
ENSG00000077150,15.177290020464989,2.0,0.13177583068539964,NFKB2,8415,3.0,47.71,0.06288099999999999,2.6944999999999998e-06,0.028,0.163,0.0018035995270903136,0.05380538053805381,0.4148414841484149,0.19766374596779404
ENSG00000059915,12.08251823842754,2.0,0.16552840728509316,PSD,18921,8.0,42.809,0.18688,2.5169e-06,0.109,0.337,0.0006385771491161957,0.0676067606760676,0.521052105210521,0.2482925922564453
ENSG00000107874,3.7090715848438225,0.0,0.0,CUEDC2,9417,5.0,16.287,0.30699,8.706700000000001e-07,0.159,0.645,0.00039386976583241184,0.013801380138013802,0.8044804480448045,0.2683087750475172
ENSG00000138111,7.13044533190851,2.0,0.28048738990397487,TMEM180,15654,6.0,20.11,0.29836,9.504799999999999e-07,0.162,0.589,0.0004555030875117229,0.11461146114611462,0.8826882688268827,0.42060087162403104
ENSG00000138107,6.885220837598289,0.0,0.0,ACTR1A,23497,3.0,23.745,0.12634,1.4778999999999999e-06,0.057,0.327,0.0002930255282631097,0.007400740074007401,0.43504350435043504,0.1451365473662318
ENSG00000107882,7.751613049765608,0.0,0.0,SUFU,129549,0.0,26.875,0.0,1.4594e-06,0.0,0.111,5.9835375415986295e-05,0.006600660066006601,0.3864386438643865,0.1289050539613726
ENSG00000171206,4.768029551529601,1.0,0.20973024373961702,TRIM8,13912,2.0,24.208000000000002,0.08261900000000001,1.1255e-06,0.033,0.26,0.00034272782860333533,0.0744074407440744,0.9912991299129913,0.418082967934747
ENSG00000138175,2.369368834240492,1.0,0.4220533272611197,ARL3,40677,6.0,10.793,0.5559,5.423899999999999e-07,0.303,1.097,5.824836724046739e-05,0.14561456145614562,1.653965396539654,0.7568106465706239
ENSG00000156398,4.624685133386888,3.0,0.6486928111801961,SFXN2,28955,8.0,18.547,0.43133999999999995,8.712299999999999e-07,0.252,0.778,0.00015971974213043993,0.29362936293629366,1.580958095809581,0.8391046734503642
ENSG00000166272,3.104750021435631,0.0,0.0,WBP1L,72295,3.0,16.32,0.18382,1.0691e-06,0.083,0.475,4.294557052957509e-05,0.016401640164016403,0.9526952695269527,0.3179606431792747
ENSG00000148795,8.341402891187128,1.0,0.1198839107815451,CYP17A1,7003,9.0,19.229,0.46803999999999996,9.9231e-07,0.281,0.817,0.001191118505095977,0.04260426042604261,0.5686568656865687,0.23976598165551563
ENSG00000166275,0.606545683726114,0.0,0.0,C10orf32,10739,9.0,6.9471,1.2955,3.6014000000000005e-07,0.763,1.887,5.6480648452008006e-05,0.05880588058805881,1.815981598159816,0.80257078280709
ENSG00000214435,4.443107858687638,6.0,1.3504061100538356,AS3MT,32384,17.0,19.523,0.87079,8.217299999999999e-07,0.595,1.306,0.0001372007120395145,0.699069906990699,1.9125912591259127,1.333856336336643
ENSG00000148842,8.493142228405096,2.0,0.23548410543638976,CNNM2,171929,3.0,29.046,0.10328,1.4734e-06,0.046,0.267,4.9399125385508534e-05,0.09620962096209622,0.7412741274127413,0.35321405645529413
ENSG00000076685,6.733780097240271,2.0,0.2970099960376887,NT5C2,107117,15.0,32.786,0.45751000000000003,1.6907e-06,0.305,0.704,6.286378536777796e-05,0.12141214121412142,0.9342934293429344,0.4452582336405399
ENSG00000148798,2.0051372842851087,3.0,1.4961569083134323,INA,13189,13.0,14.735999999999999,0.8822,6.2893e-07,0.573,1.401,0.00015203103224544005,0.5662566256625663,1.9285928592859287,1.3094287277191228
